Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2019-09-10,109.7,109.84,107.5,108.74,,2132667.0,231295664.0,,,
2019-09-11,109.44,110.12,108.84,109.14,,1583581.0,173158768.0,,,
2019-09-12,109.14,110.4,108.1,109.34,,2393558.0,261541584.0,,,
2019-09-13,109.52,109.74,107.88,107.88,,2224830.0,240958528.0,,,
2019-09-16,107.16,107.2,105.74,106.48,,1912766.0,203523984.0,,,
2019-09-17,106.8,108.56,106.48,108.26,,1795910.0,194001936.0,,,
2019-09-18,108.5,108.68,107.84,108.5,,1741386.0,188754640.0,,,
2019-09-19,108.2,109.36,107.96,109.1,,1892125.0,206163552.0,,,
2019-09-20,108.84,109.86,107.64,109.86,,7274042.0,795297792.0,,,
2019-09-23,109.14,109.2,108.02,108.12,,1991289.0,215898928.0,,,
2019-09-24,108.72,109.24,108.06,108.38,,1332802.0,144777248.0,,,
2019-09-25,107.5,107.74,105.8,106.7,,1812134.0,193125008.0,,,
2019-09-26,106.64,107.94,106.52,107.5,,1896194.0,203533776.0,,,
2019-09-27,107.7,109.08,107.58,107.8,,1732433.0,187331456.0,,,
2019-09-30,107.56,108.58,106.78,107.88,,1919119.0,206938528.0,,,
2019-10-01,108.38,109.2,106.86,106.86,,1986907.0,213380064.0,,,
2019-10-02,106.88,106.88,103.34,103.34,,2804210.0,292219744.0,,,
2019-10-04,103.56,105.06,103.08,104.84,,2633484.0,274758368.0,,,
2019-10-07,104.5,104.88,103.52,104.28,,2109005.0,219759392.0,,,
2019-10-08,104.9,105.02,103.38,103.66,,1853131.0,192611104.0,,,
2019-10-09,103.14,105.9,103.06,105.9,,2151496.0,226598656.0,,,
2019-10-10,105.62,105.66,103.98,104.94,,2477881.0,259841216.0,,,
2019-10-11,113.5,115.76,112.18,115.68,,7325260.0,834680128.0,,,
2019-10-14,114.6,115.16,113.32,114.76,,2227533.0,254949280.0,,,
2019-10-15,115.0,115.96,114.28,115.48,,2776064.0,319935488.0,,,
2019-10-16,115.48,117.1,115.38,116.64,,2825092.0,329106784.0,,,
2019-10-17,116.64,117.18,115.56,116.0,,2634515.0,306482976.0,,,
2019-10-18,115.78,117.16,115.4,115.82,,2856344.0,331852928.0,,,
2019-10-21,116.24,119.48,115.36,118.74,,2556547.0,301923712.0,,,
2019-10-22,119.32,120.94,118.44,119.5,,2703659.0,324255648.0,,,
2019-10-23,117.8,118.58,117.42,118.46,,2088400.0,246672480.0,,,
2019-10-24,119.4,119.4,117.92,118.88,,1530839.0,181633712.0,,,
2019-10-25,118.98,119.22,117.88,119.22,,1421009.0,168948208.0,,,
2019-10-28,119.16,120.14,118.52,119.7,,1420196.0,169843088.0,,,
2019-10-29,119.56,119.72,118.56,118.9,,1478616.0,175924752.0,,,
2019-10-30,118.48,119.5,117.54,119.4,,1817922.0,216288144.0,,,
2019-10-31,119.1,120.16,118.2,118.8,,1949607.0,231933584.0,,,
2019-11-01,118.9,120.4,118.82,119.62,,1239631.0,148313344.0,,,
2019-11-04,120.06,121.26,119.52,120.82,,2028552.0,244956480.0,,,
2019-11-05,120.96,121.24,119.7,120.36,,2057347.0,247803424.0,,,
2019-11-06,120.12,122.08,119.94,122.08,,1861912.0,226443552.0,,,
2019-11-07,122.48,122.9,121.5,122.7,,1833254.0,224395632.0,,,
2019-11-08,122.3,123.4,121.82,123.26,,1890053.0,232530144.0,,,
2019-11-11,123.04,123.98,122.78,123.54,,1489303.0,183884496.0,,,
2019-11-12,123.52,123.9,122.7,123.34,,1462470.0,180314944.0,,,
2019-11-13,122.5,123.24,121.64,122.12,,1871907.0,228869728.0,,,
2019-11-14,122.0,122.78,121.56,121.56,,2128095.0,259466960.0,,,
2019-11-15,122.5,122.6,121.2,122.6,,2553577.0,311856640.0,,,
2019-11-18,121.56,122.38,120.76,122.06,,1947385.0,237073616.0,,,
2019-11-19,122.38,124.5,122.1,122.66,,2147243.0,264446768.0,,,
2019-11-20,122.22,122.72,121.38,122.26,,1586995.0,193719152.0,,,
2019-11-21,121.44,122.78,120.96,122.36,,2110179.0,257735872.0,,,
2019-11-22,122.24,123.66,122.16,122.8,,2160321.0,265685792.0,,,
2019-11-25,123.4,123.8,122.88,123.36,,1316990.0,162408944.0,,,
2019-11-26,123.54,123.82,122.38,122.4,,2735515.0,335481728.0,,,
2019-11-27,123.0,123.42,122.2,123.04,,1325960.0,162895936.0,,,
2019-11-28,122.42,122.74,121.9,122.52,,779668.0,95450856.0,,,
2019-11-29,121.62,123.88,121.28,123.48,,1975959.0,243589584.0,,,
2019-12-02,123.4,124.68,119.38,119.44,,2875912.0,348111072.0,,,
2019-12-03,120.58,121.2,119.6,120.16,,1901135.0,228666240.0,,,
2019-12-04,120.36,122.44,120.36,122.08,,1730025.0,210930128.0,,,
2019-12-05,122.24,122.64,121.24,121.24,,1556015.0,189260736.0,,,
2019-12-06,121.68,122.46,121.04,122.2,,1652374.0,201485440.0,,,
2019-12-09,121.94,122.44,121.5,121.94,,1375858.0,167766640.0,,,
2019-12-10,121.76,121.98,119.42,121.74,,2072356.0,250643760.0,,,
2019-12-11,121.74,122.04,120.66,121.4,,1837450.0,222855008.0,,,
2019-12-12,122.0,122.84,120.9,122.12,,2030252.0,247592992.0,,,
2019-12-13,124.06,124.54,122.38,124.16,,2589283.0,320805852.0,,,
2019-12-16,124.34,124.94,123.88,124.62,,936089.0,116480621.0,,,
2019-12-17,123.56,124.04,120.52,120.64,,2496535.0,303677070.0,,,
2019-12-18,119.82,120.6,119.04,119.58,,2585260.0,309469720.0,,,
2019-12-19,120.68,120.68,118.74,119.56,,2663486.0,318422292.0,,,
2019-12-20,119.56,121.46,119.34,120.94,,5885406.0,711187607.0,,,
2019-12-23,121.18,121.36,119.82,120.76,,1436685.0,173360547.0,,,
2019-12-27,121.08,122.04,120.74,121.4,,1164464.0,141372880.0,,,
2019-12-30,120.62,121.1,120.0,120.32,,859842.0,103549008.0,,,
2020-01-02,119.72,122.52,119.42,122.0,,1707496.0,207097952.0,,,
2020-01-03,120.18,120.98,119.38,120.46,,1929766.0,231753504.0,,,
2020-01-06,119.22,119.98,118.0,119.56,,1838328.0,218953440.0,,,
2020-01-07,120.06,121.2,119.68,120.1,,1951018.0,234793424.0,,,
2020-01-08,119.4,121.46,118.38,120.82,,2044239.0,245616000.0,,,
2020-01-09,122.3,123.34,122.04,123.16,,2354193.0,289467424.0,,,
2020-01-10,123.88,124.3,123.24,123.76,,1464936.0,181308272.0,,,
2020-01-13,124.02,124.32,123.38,123.76,,1456615.0,180355728.0,,,
2020-01-14,123.96,124.22,123.12,123.6,,1727071.0,213507440.0,,,
2020-01-15,123.58,124.04,122.54,123.0,,1784830.0,219922448.0,,,
2020-01-16,123.1,123.44,121.76,122.44,,1473122.0,180400480.0,,,
2020-01-17,123.5,125.96,123.42,125.96,,3059906.0,383540640.0,,,
2020-01-20,126.0,126.14,125.24,125.66,,1121581.0,140969680.0,,,
2020-01-21,125.12,126.2,124.34,126.2,,1604873.0,201364400.0,,,
2020-01-22,126.76,126.98,125.84,126.6,,1987251.0,251452864.0,,,
2020-01-23,125.7,125.84,123.84,123.84,,2077357.0,258495696.0,,,
2020-01-24,125.5,127.0,125.48,126.9,,2038873.0,257924272.0,,,
2020-01-27,124.54,125.46,122.12,122.46,,3436180.0,423653984.0,,,
2020-01-28,121.34,122.06,117.28,119.84,,4511982.0,539643776.0,,,
2020-01-29,119.92,120.18,119.12,120.0,,2208420.0,264532400.0,,,
2020-01-30,118.4,119.16,117.82,118.18,,2959833.0,350127296.0,,,
2020-01-31,118.86,119.84,117.82,117.82,,3235383.0,383334112.0,,,
2020-02-03,118.92,120.22,118.14,120.0,,2494104.0,298097920.0,,,
2020-02-04,120.42,123.06,120.3,122.98,,2470427.0,301894432.0,,,
2020-02-05,123.98,125.18,123.92,124.6,,2730518.0,339748320.0,,,
2020-02-06,125.08,125.22,123.16,124.42,,2001144.0,248681376.0,,,
2020-02-07,123.66,124.56,123.38,124.08,,2168880.0,269162304.0,,,
2020-02-10,123.52,123.8,123.06,123.66,,1539557.0,190165072.0,,,
2020-02-11,124.54,125.82,124.0,125.36,,1896258.0,237392864.0,,,
2020-02-12,125.1,127.1,125.06,126.82,,1859593.0,235182976.0,,,
2020-02-13,126.62,126.9,124.02,126.8,,2102326.0,264922352.0,,,
2020-02-14,126.7,127.14,125.94,127.14,,1536676.0,194733952.0,,,
2020-02-17,127.5,127.8,126.74,127.4,,1038671.0,132229536.0,,,
2020-02-18,126.5,127.58,126.12,127.32,,1873726.0,238085968.0,,,
2020-02-19,127.76,129.6,127.06,129.44,,1916597.0,246668048.0,,,
2020-02-20,129.58,129.58,127.8,127.8,,2041776.0,261907584.0,,,
2020-02-21,127.24,128.36,125.36,126.16,,2835348.0,359601056.0,,,
2020-02-24,122.12,123.16,120.18,121.24,,4286988.0,520731925.1,,,
2020-02-25,122.12,122.8,118.52,119.28,,3551834.0,426578845.86,,,
2020-02-26,118.4,119.64,113.6,118.76,,5132531.0,602831107.84,,,
2020-02-27,115.76,117.14,113.28,115.54,,5574865.0,642691165.46,,,
2020-02-28,111.26,112.5,109.3,111.56,,9255786.0,1027908692.36,,,
2020-03-02,113.0,114.88,109.08,111.0,,5680000.0,633986689.9,,,
2020-03-03,110.1,115.68,110.1,112.94,,5522488.0,627013910.58,,,
2020-03-04,112.04,113.84,110.9,111.5,,4369159.0,489703514.78,,,
2020-03-05,112.0,112.3,109.1,110.24,,4206723.0,463627084.18,,,
2020-03-06,107.5,108.56,105.04,107.52,,6048024.0,645818885.26,,,
2020-03-09,100.0,102.1,97.47,98.94,,10766037.0,1078415213.62,,,
2020-03-10,100.42,104.5,99.89,100.66,,10148677.0,1036211858.43,,,
2020-03-11,101.24,102.72,100.0,100.64,,6450756.0,653155644.2,,,
2020-03-12,95.21,97.03,90.59,90.9,,13618787.0,1269368190.59,,,
2020-03-13,93.38,99.27,90.22,92.67,,10929316.0,1028330592.55,,,
2020-03-16,86.52,92.66,82.13,89.76,,13189466.0,1147758504.52,,,
2020-03-17,92.5,95.21,86.65,92.36,,9619836.0,872251187.98,,,
2020-03-18,89.39,90.14,85.66,89.07,,7020653.0,622046251.99,,,
2020-03-19,88.2,90.69,84.02,87.63,,8012428.0,699191575.67,,,
2020-03-20,91.65,94.52,89.0,91.26,,10777435.0,984163157.68,,,
2020-03-23,86.81,95.76,86.22,92.14,,6887871.0,627691980.89,,,
2020-03-24,97.1,99.32,95.1,99.32,,6617752.0,649268559.39,,,
2020-03-25,102.14,102.58,94.72,99.0,,5773778.0,566099627.67,,,
2020-03-26,96.55,103.96,96.5,103.96,,5820230.0,590165376.6,,,
2020-03-27,102.22,104.04,98.85,99.87,,4245574.0,428471817.86,,,
2020-03-30,101.02,102.18,99.2,102.18,,3078636.0,311502976.45,,,
2020-03-31,104.08,104.52,100.3,102.8,,3898272.0,399726368.42,,,
2020-04-01,99.5,100.66,97.22,98.1,,4154922.0,409241948.3,,,
2020-04-02,98.46,98.69,95.06,97.23,,4141403.0,401000666.57,,,
2020-04-03,96.55,97.84,96.2,97.35,,2925187.0,284032990.66,,,
2020-04-06,100.7,102.32,99.5,101.4,,3345981.0,337909458.6,,,
2020-04-07,104.86,105.6,102.32,103.68,,3640581.0,378835750.94,,,
2020-04-08,104.1,105.24,103.28,105.0,,2903942.0,303641746.5,,,
2020-04-09,107.5,111.26,105.96,110.0,,5230324.0,568239403.36,,,
2020-04-14,112.6,114.86,112.0,112.0,,4216307.0,476921852.4,,,
2020-04-15,111.5,111.62,106.82,108.3,,4296678.0,467518433.04,,,
2020-04-16,110.1,111.06,109.08,110.1,,2778777.0,305831292.28,,,
2020-04-17,113.02,114.28,112.16,113.06,,4543809.0,513945250.48,,,
2020-04-20,113.98,114.2,110.28,113.74,,2405989.0,271275847.22,,,
2020-04-21,110.5,111.38,105.56,106.28,,4127784.0,447179782.98,,,
2020-04-22,108.7,109.3,107.3,108.24,,2932900.0,317308496.9,,,
2020-04-23,108.26,109.32,106.12,108.12,,2889458.0,311029756.88,,,
2020-04-24,106.22,108.06,105.14,106.68,,2890515.0,309187462.26,,,
2020-04-27,109.0,109.5,107.16,107.8,,2106179.0,227264300.96,,,
2020-04-28,107.66,110.12,107.6,108.84,,3037613.0,330718891.2,,,
2020-04-29,109.0,109.9,107.18,109.8,,2539753.0,276140666.4,,,
2020-04-30,110.84,111.8,108.08,108.94,,4692164.0,515908184.62,,,
2020-05-04,106.2,107.28,105.28,106.88,,4430812.0,472097420.4,,,
2020-05-05,107.66,108.56,105.46,108.44,,3028444.0,324679543.3,,,
2020-05-06,107.9,108.4,104.84,105.3,,3919584.0,416177966.0,,,
2020-05-07,105.94,108.54,105.62,107.34,,3719688.0,399431405.7,,,
2020-05-08,108.04,108.32,106.94,107.74,,2425684.0,260832907.12,,,
2020-05-11,107.86,107.9,105.34,106.64,,2215143.0,235953392.94,,,
2020-05-12,106.08,107.54,105.76,106.86,,2297826.0,245423801.64,,,
2020-05-13,106.98,107.72,105.48,106.0,,2953879.0,314671034.14,,,
2020-05-14,104.42,105.28,101.8,103.9,,3940796.0,408304992.46,,,
2020-05-15,104.86,105.48,103.32,103.74,,3448264.0,359424619.84,,,
2020-05-18,106.22,108.24,105.78,107.36,,3136204.0,335756891.2,,,
2020-05-19,108.46,109.2,106.78,108.08,,3456418.0,372483573.16,,,
2020-05-20,107.78,110.54,107.54,110.2,,2928298.0,320552171.72,,,
2020-05-21,108.36,108.36,106.4,106.78,,2160165.0,231952803.44,,,
2020-05-22,104.86,106.78,104.56,106.38,,2466986.0,260708318.32,,,
2020-05-25,107.5,111.76,107.32,111.6,,2617792.0,289256548.22,,,
2020-05-26,113.4,113.54,110.6,110.98,,2903668.0,324633568.62,,,
2020-05-27,111.16,112.94,110.66,111.84,,3238084.0,362040538.6,,,
2020-05-28,111.9,113.26,110.86,112.6,,2724151.0,210972180.74,,,
2020-05-29,111.8,115.28,111.22,113.5,,8886659.0,1008169020.64,,,
2020-06-02,116.9,117.0,112.86,115.94,,4767770.0,550435979.48,,,
2020-06-03,117.0,119.4,116.02,119.04,,4160300.0,490233378.34,,,
2020-06-04,118.58,120.6,118.02,119.6,,3330477.0,397920164.18,,,
2020-06-05,120.2,121.38,118.12,121.14,,4454407.0,535669563.34,,,
2020-06-08,120.62,120.96,118.42,120.22,,2824410.0,338240352.08,,,
2020-06-09,120.48,121.76,119.74,120.68,,3690623.0,446124266.68,,,
2020-06-10,121.4,122.38,119.94,120.46,,2326294.0,281115855.54,,,
2020-06-11,118.56,119.86,116.38,116.38,,3438234.0,404264360.08,,,
2020-06-12,115.3,118.08,113.84,115.3,,3261941.0,378116617.64,,,
2020-06-15,112.6,115.1,111.68,114.36,,2819896.0,321014925.68,,,
2020-06-16,116.0,119.82,115.3,118.82,,3929508.0,464984986.26,,,
2020-06-17,118.48,120.74,117.54,120.24,,3340030.0,399327284.9,,,
2020-06-18,120.3,122.34,119.36,120.4,,3548641.0,428256824.02,,,
2020-06-19,121.6,124.76,120.92,123.48,,11148444.0,1376505462.3,,,
2020-06-22,121.98,125.48,121.52,124.02,,2872553.0,355759514.6,,,
2020-06-23,125.6,127.78,124.98,125.5,,3193594.0,403046245.62,,,
2020-06-24,124.14,124.58,120.1,120.1,,3178092.0,386095806.0,,,
2020-06-25,119.84,121.78,118.12,120.8,,2709382.0,325886688.32,,,
2020-06-26,122.0,125.06,121.36,122.12,,2213330.0,272312857.82,,,
2020-06-29,122.32,123.4,121.46,122.44,,2611429.0,319991618.08,,,
2020-06-30,122.72,124.46,122.18,124.32,,2438697.0,301724363.0,,,
2020-07-01,122.98,124.16,121.44,123.86,,1979534.0,244210659.7,,,
2020-07-02,125.32,127.66,124.54,127.66,,2649799.0,335830094.04,,,
2020-07-03,128.0,128.3,127.12,127.58,,1407442.0,179750223.1,,,
2020-07-06,129.68,130.8,129.0,130.72,,1962994.0,255501010.48,,,
2020-07-07,130.32,130.42,127.82,128.78,,1782075.0,229370845.26,,,
2020-07-08,127.82,129.5,127.66,128.78,,1659263.0,213410730.06,,,
2020-07-09,137.5,139.72,133.98,134.68,,4127715.0,565150433.06,,,
2020-07-10,134.52,135.56,133.6,135.04,,2106071.0,283844006.92,,,
2020-07-13,137.08,138.16,135.76,137.52,,2162648.0,296590685.94,,,
2020-07-14,134.04,134.52,131.18,133.94,,2563924.0,341123004.66,,,
2020-07-15,135.66,137.78,134.84,137.34,,2797576.0,382051101.42,,,
2020-07-16,136.08,137.02,135.36,135.46,,2111962.0,287012325.12,,,
2020-07-17,136.2,136.58,135.22,135.9,,2284279.0,310214683.9,,,
2020-07-20,136.78,139.4,135.8,139.24,,1720263.0,237938071.72,,,
2020-07-21,141.28,143.2,141.06,141.86,,2029889.0,288550729.64,,,
2020-07-22,141.52,142.76,140.64,142.24,,1497826.0,212758733.9,,,
2020-07-23,142.8,142.82,141.08,141.26,,2013707.0,284833375.6,,,
2020-07-24,136.84,137.18,134.94,135.64,,2911843.0,395720135.34,,,
2020-07-27,141.0,141.06,138.1,139.3,,2146435.0,299363757.08,,,
2020-07-28,140.6,140.72,137.0,137.76,,1923632.0,265885756.08,,,
2020-07-29,137.06,140.06,137.0,139.56,,1576655.0,219660136.12,,,
2020-07-30,139.5,139.5,132.6,133.52,,2662433.0,358424823.04,,,
2020-07-31,134.0,136.3,133.62,133.78,,2530930.0,340425629.64,,,
2020-08-03,134.54,138.16,134.3,137.54,,2374262.0,325338967.68,,,
2020-08-04,138.5,138.5,133.76,135.32,,2028269.0,274615824.48,,,
2020-08-05,136.2,137.16,135.9,136.0,,1568042.0,213901262.4,,,
2020-08-06,135.86,137.84,134.92,135.24,,1582722.0,214787007.36,,,
2020-08-07,135.46,137.48,134.9,137.22,,1527331.0,208620572.4,,,
2020-08-10,136.52,136.92,134.2,134.94,,1492682.0,201825096.2,,,
2020-08-11,135.62,138.12,134.56,137.1,,2024722.0,277485841.2,,,
2020-08-12,136.66,138.14,135.06,138.08,,1550526.0,212539546.14,,,
2020-08-13,137.48,137.84,135.84,137.12,,1432603.0,196009211.52,,,
2020-08-14,136.54,137.18,135.06,135.24,,1258424.0,170528718.9,,,
2020-08-17,135.0,136.38,135.0,135.66,,951666.0,129189508.86,,,
2020-08-18,135.28,137.42,134.68,135.32,,1577919.0,214164783.7,,,
2020-08-19,135.04,137.42,134.8,136.84,,1248577.0,170618415.9,,,
2020-08-20,135.5,136.88,134.78,136.54,,1533941.0,208942226.38,,,
2020-08-21,137.5,138.0,134.7,135.8,,2025280.0,276052508.1,,,
2020-08-24,137.0,139.32,137.0,138.6,,1425467.0,197449409.22,,,
2020-08-25,139.22,140.52,138.86,139.26,,1458054.0,203568408.14,,,
2020-08-26,139.88,142.26,139.24,142.26,,1442643.0,204002837.3,,,
2020-08-27,142.74,142.88,140.08,140.36,,1504126.0,212323198.2,,,
2020-08-28,140.38,140.74,138.8,139.76,,1449213.0,202381252.38,,,
2020-08-31,140.48,140.48,137.8,139.16,,2032.0,282958.0,,,
2020-09-01,139.2,140.38,137.82,138.84,,2590.0,359423.46,,,
2020-09-02,139.5,142.34,139.5,142.34,,5652.0,796869.74,,,
2020-09-03,142.04,143.24,136.42,136.78,,11164.0,1579834.38,,,
2020-09-04,137.5,137.5,130.78,133.94,,8592.0,1158004.02,,,
2020-09-07,134.8,137.54,133.44,137.54,,2858.0,387275.14,,,
2020-09-08,137.24,137.28,132.0,134.0,,4586.0,613673.96,,,
2020-09-09,132.98,138.54,132.64,137.8,,4747.0,645486.52,,,
2020-09-10,138.36,138.36,135.64,136.06,,2325.0,318042.66,,,
2020-09-11,136.04,136.68,134.4,134.4,,586.0,79360.64,,,
2020-09-14,136.38,136.96,135.32,135.88,,1912.0,259676.72,,,
2020-09-15,135.66,136.04,135.0,135.68,,3306.0,448280.28,,,
2020-09-16,135.84,137.5,135.22,135.58,,917.0,125072.68,,,
2020-09-17,134.76,135.94,133.24,135.24,,1583.0,213608.0,,,
2020-09-18,135.52,138.0,134.9,134.9,,1512.0,206525.02,,,
2020-09-21,134.96,135.16,130.56,132.0,,3755.0,498455.66,,,
2020-09-22,131.48,133.56,131.48,133.56,,3891.0,516942.92,,,
2020-09-23,134.12,134.5,132.0,132.0,,7102.0,949076.48,,,
2020-09-24,130.46,132.18,129.5,131.84,,2034.0,265586.46,,,
2020-09-25,132.08,132.08,127.5,129.68,,3786.0,489823.08,,,
2020-09-28,131.88,134.9,130.62,134.66,,7491.0,1002428.34,,,
2020-09-29,134.9,134.9,133.32,134.04,,1476.0,197488.72,,,
2020-09-30,132.98,133.72,132.18,133.56,,1169.0,155760.0,,,
2020-10-01,133.4,134.08,132.74,133.72,,2592.0,346294.64,,,
2020-10-02,131.72,133.26,131.72,132.74,,1015.0,134471.54,,,
2020-10-05,133.56,133.56,131.66,132.66,,1511.0,199732.52,,,
2020-10-06,133.18,133.18,130.8,132.12,,3439.0,452427.74,,,
2020-10-07,131.24,131.72,129.5,130.78,,1485.0,194216.12,,,
2020-10-08,130.8,132.76,130.8,132.76,,1425.0,187403.42,,,
2020-10-09,132.86,133.0,131.16,133.0,,1658.0,218771.94,,,
2020-10-12,133.4,135.0,132.8,135.0,,3218.0,430268.96,,,
2020-10-13,134.3,134.88,132.96,133.6,,1677.0,224346.92,,,
2020-10-14,133.5,135.3,133.22,133.84,,668.0,89894.58,,,
2020-10-15,132.58,132.62,129.78,130.76,,17032.0,2219398.58,,,
2020-10-16,130.76,133.7,130.6,132.64,,3375.0,443751.02,,,
2020-10-19,132.88,134.04,130.88,130.88,,3197.0,424537.46,,,
2020-10-20,130.6,131.0,127.76,128.54,,3583.0,461255.14,,,
2020-10-21,127.92,127.92,124.8,125.7,,8293.0,1040352.7,,,
2020-10-22,124.02,125.7,122.74,125.7,,5632.0,697470.08,,,
2020-10-23,124.72,125.48,124.2,125.48,,4085.0,510275.14,,,
2020-10-26,108.2,110.6,96.51,97.06,,222446.0,22215203.11,,,
2020-10-27,100.9,102.4,96.53,97.0,,200216.0,19979116.78,,,
2020-10-28,97.6,97.6,91.8,92.54,,96539.0,9124515.53,,,
2020-10-29,93.44,94.33,90.81,94.14,,69686.0,6450619.67,,,
2020-10-30,93.0,93.75,90.79,91.5,,153101.0,14126085.66,,,
2020-11-02,92.6,93.0,90.05,90.3,,46003.0,4212390.27,,,
2020-11-03,91.2,94.48,90.66,93.86,,40736.0,3771916.5,,,
2020-11-04,93.4,97.15,92.62,96.93,,38964.0,3702018.32,,,
2020-11-05,98.0,99.8,96.88,97.9,,78567.0,7751553.98,,,
2020-11-06,98.1,98.81,96.01,97.38,,26478.0,2578996.5,,,
2020-11-09,100.28,103.12,98.5,98.9,,50074.0,5015262.95,,,
2020-11-10,99.59,101.06,98.46,99.8,,30203.0,3013187.81,,,
2020-11-11,99.7,101.84,99.7,101.72,,32194.0,3252037.21,,,
2020-11-12,101.28,102.12,99.7,100.04,,25259.0,2544536.19,,,
2020-11-13,100.78,102.5,100.0,102.0,,17766.0,1802557.74,,,
2020-11-16,103.28,103.28,100.38,100.78,,25539.0,2596339.78,,,
2020-11-17,100.68,100.86,98.3,98.74,,19138.0,1899339.92,,,
2020-11-18,98.59,100.84,98.42,100.3,,14227.0,1419925.34,,,
2020-11-19,99.96,100.1,99.07,99.91,,7286.0,726296.54,,,
2020-11-20,99.68,99.79,98.6,99.0,,11275.0,1117680.83,,,
2020-11-23,100.0,100.0,98.54,99.0,,25319.0,2514829.91,,,
2020-11-24,99.8,99.8,97.5,98.3,,22145.0,2179921.67,,,
2020-11-25,97.7,99.2,97.5,99.04,,14786.0,1451599.95,,,
2020-11-26,99.2,100.52,98.81,99.74,,15074.0,1505214.48,,,
2020-11-27,99.81,100.74,99.6,100.1,,10634.0,1066602.61,,,
2020-11-30,99.9,101.74,99.9,101.7,,12624.0,1273371.98,,,
2020-12-01,102.9,102.9,101.76,101.9,,15426.0,1577983.62,,,
